PLAYER_ID,TEAM_ID,PERIOD,ACTION_TYPE,SHOT_TYPE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_MADE_FLAG,SEASON,TOTAL_REMAINING_IN_GAME
2446,46,2,4,3,22,-223,-21,1,2010,2143
201967,57,2,4,2,17,-139,102,0,2010,2118
201933,46,2,3,2,3,37,11,1,2010,2100
2446,46,2,4,2,15,-18,157,0,2010,2065
201164,57,2,4,3,26,182,192,1,2010,2049
1884,46,2,4,2,17,132,112,0,2010,2033
200746,57,2,26,2,2,7,28,1,2010,2022
202083,57,2,10,2,5,-26,53,1,2010,1991
201933,46,2,4,2,15,-150,39,1,2010,1974
202083,57,2,0,2,2,10,26,0,2010,1954
201164,57,2,4,2,7,-4,71,0,2010,1950
200746,57,2,4,2,13,92,99,0,2010,1928
201569,46,2,3,2,1,-11,11,1,2010,1924
200746,57,2,4,2,15,-108,112,0,2010,1901
948,57,2,19,2,2,-22,6,0,2010,1900
948,57,2,19,2,2,-13,22,0,2010,1900
948,57,2,12,2,4,9,45,0,2010,1896
1889,57,2,4,2,7,34,67,0,2010,1881
201164,57,2,4,3,27,-172,217,0,2010,1873
201933,46,2,4,2,21,133,167,0,2010,1865
948,57,2,4,2,5,12,55,0,2010,1842
201164,57,2,0,2,1,4,15,0,2010,1829
200746,57,2,19,2,1,0,15,1,2010,1826
201569,46,2,0,2,2,23,6,1,2010,1807
200746,57,2,4,2,20,-160,131,0,2010,1790
2549,46,2,12,2,4,45,11,0,2010,1779
1889,57,2,4,2,12,125,-14,0,2010,1767
201569,46,2,39,2,2,20,12,1,2010,1751
1889,57,2,0,2,2,1,20,0,2010,1725
2446,46,2,4,3,24,-217,118,1,2010,1698
200750,57,2,4,3,25,75,242,0,2010,1673
201587,57,2,4,3,23,239,-3,1,2010,1666
201569,46,2,4,3,25,152,200,0,2010,1652
200750,57,2,10,2,4,2,42,1,2010,1631
200750,57,2,4,2,16,77,142,1,2010,1593
201569,46,2,30,2,4,9,44,0,2010,1568
201587,57,2,4,3,26,-193,184,0,2010,1547
2549,46,2,4,2,3,1,33,0,2010,1537
200750,57,2,4,2,20,-157,127,1,2010,1529
1884,46,2,16,2,6,-60,23,1,2010,1514
200750,57,2,4,2,18,-172,80,1,2010,1483
2446,46,2,4,3,26,233,129,1,2010,1463
200750,57,2,4,3,26,80,254,1,2010,1441
2549,46,3,4,2,4,-11,44,0,2010,1424
201933,46,3,19,2,0,-4,-3,1,2010,1422
200746,57,3,4,2,12,-27,118,0,2010,1395
201569,46,3,4,3,28,32,279,0,2010,1380
1889,57,3,4,3,26,-67,255,0,2010,1355
201587,57,3,21,2,2,0,26,1,2010,1352
201569,46,3,3,2,3,6,33,0,2010,1333
2549,46,3,19,2,2,12,23,0,2010,1330
101155,46,3,4,2,17,-144,93,0,2010,1321
200746,57,3,15,2,1,1,15,1,2010,1313
201933,46,3,4,2,4,40,26,0,2010,1297
200750,57,3,4,2,21,70,208,0,2010,1279
200746,57,3,4,2,6,59,11,0,2010,1267
948,57,3,0,2,1,-18,7,0,2010,1253
200750,57,3,4,3,23,-232,30,0,2010,1227
101155,46,3,0,2,2,18,15,1,2010,1210
948,57,3,15,2,3,24,22,1,2010,1193
201587,57,3,4,3,25,-172,187,1,2010,1163
1884,46,3,4,2,14,-93,113,0,2010,1141
200746,57,3,4,2,5,50,15,0,2010,1119
1884,46,3,0,2,1,0,12,0,2010,1107
201569,46,3,0,2,2,12,17,1,2010,1098
200750,57,3,4,2,4,10,44,0,2010,1083
200746,57,3,0,2,3,28,14,0,2010,1080
1884,46,3,5,2,2,1,26,1,2010,1073
200746,57,3,9,2,13,138,11,1,2010,1050
1884,46,3,4,3,26,91,254,0,2010,1026
201569,46,3,0,2,1,-5,15,1,2010,995
200746,57,3,16,2,13,-106,80,1,2010,974
2549,46,3,22,2,10,97,28,0,2010,960
201569,46,3,23,2,2,26,14,1,2010,952
200750,57,3,4,2,10,64,89,0,2010,938
201569,46,3,39,2,2,-2,22,1,2010,921
202083,57,3,4,2,22,102,203,0,2010,893
202083,57,3,3,2,3,23,22,1,2010,870
201569,46,3,4,2,23,43,228,0,2010,846
201569,46,3,3,2,2,0,26,1,2010,838
202083,57,3,4,3,28,181,216,0,2010,811
201933,46,3,4,2,6,1,60,0,2010,803
200750,57,3,4,2,21,15,211,0,2010,778
202083,57,3,4,3,26,-150,214,0,2010,748
201164,57,3,4,3,27,-119,246,0,2010,721
1889,57,4,4,2,11,-56,102,0,2010,672
1889,57,4,4,3,27,-150,228,0,2010,666
200751,46,4,4,3,25,-196,160,0,2010,650
201967,57,4,0,2,2,17,23,1,2010,636
202083,57,4,4,3,26,122,231,0,2010,600
2446,46,4,4,3,25,47,252,1,2010,565
1889,57,4,4,2,20,147,138,0,2010,545
201569,46,4,3,2,2,-14,20,1,2010,540
1889,57,4,5,2,2,-18,20,1,2010,520
2549,46,4,4,2,16,10,164,1,2010,504
1889,57,4,4,2,17,100,145,1,2010,479
200746,57,4,4,2,21,118,181,0,2010,442
948,57,4,26,2,3,13,31,1,2010,425
200751,46,4,4,2,22,-128,181,0,2010,404
1889,57,4,4,2,4,17,45,0,2010,385
101155,46,4,3,2,2,10,26,0,2010,362
948,57,4,0,2,3,-29,17,0,2010,341
200746,57,4,0,2,1,0,19,1,2010,336
2549,46,4,4,2,15,157,0,0,2010,313
200750,57,4,4,2,17,-175,1,0,2010,288
2549,46,4,4,2,3,-24,26,0,2010,277
201587,57,4,3,2,1,-11,9,1,2010,271
2549,46,4,4,2,6,40,53,0,2010,253
200746,57,4,4,3,30,-4,309,1,2010,228
2549,46,4,4,2,5,21,48,0,2010,217
201569,46,4,25,2,4,-10,44,0,2010,169
200750,57,4,4,2,5,-52,6,0,2010,149
2446,46,4,4,3,25,-153,208,0,2010,138
201933,46,4,0,2,1,-7,15,0,2010,136
201569,46,4,8,2,1,-7,11,1,2010,112
1884,46,4,4,3,26,122,239,0,2010,74
201933,46,4,0,2,2,-16,15,1,2010,50
201569,46,4,4,3,27,95,261,0,2010,40
200751,46,4,4,2,19,-147,124,0,2010,27
202339,46,4,4,3,47,61,474,0,2010,2
200750,57,4,4,3,30,143,272,0,2010,2
1713,53,1,23,2,0,6,0,1,2010,2863
201154,64,1,9,2,10,-71,80,0,2010,2836
1740,53,1,0,2,1,13,6,1,2010,2826
202322,64,1,4,2,19,21,192,0,2010,2814
1740,53,1,4,3,24,242,12,0,2010,2788
101154,64,1,4,2,18,181,-5,0,2010,2778
1740,53,1,4,3,23,231,-11,0,2010,2768
2047,53,1,4,3,25,166,189,1,2010,2748
202322,64,1,4,2,19,37,192,0,2010,2722
202322,64,1,3,2,0,-7,0,1,2010,2704
101154,64,1,16,2,10,-105,-10,0,2010,2672
201580,64,1,4,2,9,88,19,0,2010,2667
2749,53,1,3,2,0,1,4,1,2010,2653
202322,64,1,4,2,21,-128,170,1,2010,2635
1713,53,1,28,2,1,6,19,1,2010,2605
2550,64,1,4,3,22,223,45,0,2010,2585
202322,64,1,17,2,11,-100,55,0,2010,2554
1713,53,1,4,3,25,159,194,1,2010,2546
201154,64,1,4,2,18,-171,77,1,2010,2525
2749,53,1,4,3,23,234,1,0,2010,2505
1740,53,1,0,2,1,-11,-2,1,2010,2496
1740,53,1,14,2,0,-4,-8,1,2010,2478
2730,53,1,29,2,6,67,11,0,2010,2446
202322,64,1,4,2,3,-15,33,0,2010,2437
101138,53,1,4,2,16,-138,83,1,2010,2415
201858,64,1,4,3,25,43,250,0,2010,2393
1713,53,1,4,3,26,-114,241,0,2010,2385
101154,64,1,4,2,16,-81,142,0,2010,2372
201858,64,1,4,2,20,-202,11,1,2010,2347
1740,53,1,9,2,9,-56,77,1,2010,2290
202322,64,1,4,2,18,-82,167,0,2010,2277
200755,53,1,3,2,0,-7,3,1,2010,2261
201858,64,1,4,3,25,106,227,1,2010,2236
202322,64,1,3,2,1,-11,-11,1,2010,2216
200755,53,1,38,2,14,-123,82,0,2010,2180
101154,64,2,16,2,16,-163,6,0,2010,2140
101154,64,2,4,2,20,-201,-17,0,2010,2124
1713,53,2,4,3,25,-60,244,1,2010,2118
202322,64,2,4,2,20,-139,149,0,2010,2097
201156,64,2,4,2,18,-161,89,0,2010,2061
101162,53,2,39,2,1,0,11,1,2010,2053
202322,64,2,4,2,18,-87,168,0,2010,2026
202322,64,2,0,2,0,-5,-2,0,2010,2011
201146,64,2,11,2,12,0,121,1,2010,1994
2550,64,2,11,2,12,17,121,0,2010,1957
1713,53,2,16,2,9,58,80,1,2010,1938
2550,64,2,4,3,22,225,-13,0,2010,1913
1713,53,2,4,2,14,75,129,1,2010,1905
201154,64,2,4,3,22,-226,20,0,2010,1885
1713,53,2,4,3,28,217,183,0,2010,1871
201146,64,2,18,2,7,-73,19,0,2010,1856
1740,53,2,4,2,15,155,-8,0,2010,1849
101162,53,2,8,2,1,-10,3,1,2010,1836
201580,64,2,3,2,0,-4,3,1,2010,1817
2768,53,2,17,2,6,-10,61,1,2010,1807
2550,64,2,11,2,13,133,1,0,2010,1790
201154,64,2,3,2,0,-5,3,1,2010,1779
1713,53,2,1,2,18,114,145,0,2010,1761
201154,64,2,3,2,2,18,12,1,2010,1711
2730,53,2,18,2,6,64,12,1,2010,1696
2749,53,2,38,2,8,-81,31,1,2010,1672
201156,64,2,4,3,22,228,6,0,2010,1656
201580,64,2,13,2,0,1,4,1,2010,1655
2550,64,2,4,3,25,20,250,1,2010,1632
101138,53,2,4,2,6,69,7,0,2010,1615
101138,53,2,19,2,0,9,3,0,2010,1614
2730,53,2,7,2,0,7,-6,1,2010,1606
201580,64,2,4,2,17,165,56,1,2010,1589
2749,53,2,4,2,8,-82,14,1,2010,1579
201146,64,2,4,2,5,51,17,1,2010,1566
200755,53,2,4,3,23,-234,-6,0,2010,1556
202322,64,2,30,2,4,-38,22,0,2010,1540
201580,64,2,12,2,12,42,119,0,2010,1534
2047,53,2,0,2,1,15,4,1,2010,1523
201580,64,2,4,2,19,-133,140,0,2010,1481
101138,53,2,4,2,16,-166,4,1,2010,1472
202322,64,2,30,2,4,-35,28,0,2010,1455
201154,64,2,4,3,57,-158,550,0,2010,1440
2749,53,2,4,2,20,-23,208,1,2010,1440
101154,64,3,4,2,19,-93,168,1,2010,1417
202322,64,3,4,2,17,140,104,0,2010,1388
1740,53,3,4,3,25,-183,173,0,2010,1380
2550,64,3,4,2,21,99,186,1,2010,1355
1713,53,3,23,2,1,-15,0,1,2010,1338
101154,64,3,4,3,24,-142,205,0,2010,1314
201154,64,3,8,2,1,12,0,1,2010,1292
1713,53,3,4,3,25,-95,239,0,2010,1272
1713,53,3,23,2,0,6,4,1,2010,1247
2730,53,3,7,2,1,4,11,1,2010,1224
201154,64,3,4,2,20,-183,86,0,2010,1199
2749,53,3,4,3,24,138,203,1,2010,1189
2550,64,3,4,3,23,-232,61,1,2010,1162
2550,64,3,4,3,23,-239,4,1,2010,1141
2749,53,3,4,3,23,-234,30,0,2010,1118
2047,53,3,4,3,25,-35,250,0,2010,1113
201154,64,3,4,3,26,1,260,0,2010,1101
1740,53,3,4,3,23,-235,7,1,2010,1085
101154,64,3,4,2,18,-4,186,0,2010,1061
2730,53,3,12,2,4,10,42,1,2010,1046
201146,64,3,4,3,25,-95,233,0,2010,1027
2749,53,3,4,3,24,-177,170,1,2010,1017
1740,53,3,5,2,0,-2,0,1,2010,987
202322,64,3,4,2,20,45,197,0,2010,969
201858,64,3,4,2,17,-171,39,1,2010,965
2730,53,3,0,2,2,20,6,0,2010,948
2730,53,3,18,2,7,73,22,1,2010,919
101154,64,3,4,2,17,7,179,1,2010,897
2730,53,3,12,2,5,-48,17,1,2010,851
2550,64,3,4,3,25,223,129,0,2010,840
201583,53,3,4,3,25,-190,165,0,2010,833
201146,64,3,9,2,13,125,47,0,2010,814
2730,53,3,24,2,16,-160,55,1,2010,800
201858,64,3,4,3,25,-155,200,0,2010,782
201858,64,3,4,3,23,-235,-16,0,2010,755
202322,64,3,16,2,15,116,99,1,2010,749
202322,64,3,7,2,0,-8,-5,1,2010,725
201583,53,4,4,3,25,178,186,0,2010,700
202322,64,4,4,2,20,95,183,0,2010,667
201583,53,4,8,2,0,-7,0,1,2010,657
201583,53,4,4,2,20,170,115,0,2010,620
200755,53,4,4,3,24,78,233,0,2010,613
101162,53,4,10,2,7,-59,50,0,2010,610
2554,53,4,4,2,20,152,142,0,2010,592
201583,53,4,26,2,2,-13,17,0,2010,573
201156,64,4,4,2,21,59,209,0,2010,561
2554,53,4,4,3,25,-207,148,1,2010,553
201146,64,4,4,2,22,51,216,0,2010,532
201583,53,4,4,3,26,-86,254,0,2010,468
201156,64,4,4,3,25,218,137,0,2010,460
2768,53,4,17,2,8,-84,22,1,2010,440
202344,64,4,4,2,19,-56,183,0,2010,425
201583,53,4,28,2,2,23,11,0,2010,415
202322,64,4,0,2,0,4,4,1,2010,413
2768,53,4,0,2,1,-10,3,1,2010,370
201991,64,4,4,3,25,-133,214,0,2010,350
201156,64,4,9,2,13,34,135,1,2010,322
2554,53,4,4,3,24,-7,244,1,2010,307
201858,64,4,4,2,20,-201,-2,1,2010,298
101138,53,4,4,2,12,-125,22,0,2010,276
1715,53,4,4,3,24,-24,244,0,2010,268
101162,53,4,22,2,5,51,23,1,2010,256
2554,53,4,11,2,16,-138,97,0,2010,221
201858,64,4,4,2,21,103,184,1,2010,201
2554,53,4,4,3,25,-212,138,0,2010,165
201583,53,4,0,2,0,6,0,1,2010,164
201858,64,4,4,2,18,-7,184,0,2010,151
2554,53,4,1,2,15,152,31,0,2010,134
202344,64,4,7,2,0,-4,1,1,2010,105
2554,53,4,3,2,0,7,6,1,2010,94
2554,53,4,4,2,20,78,186,0,2010,76
101138,53,4,16,2,11,110,12,0,2010,68
202344,64,4,0,2,0,-8,0,0,2010,61
201991,64,4,4,3,25,198,164,0,2010,40
2554,53,4,3,2,0,0,9,0,2010,20
202344,64,4,14,2,0,1,6,1,2010,17
2202,56,1,4,2,17,-76,154,0,2010,2863
959,56,1,4,3,24,81,231,1,2010,2840
1905,62,1,0,2,1,-4,17,0,2010,2828
2202,56,1,0,2,1,15,0,0,2010,2819
201577,56,1,0,2,2,-2,20,1,2010,2817
101114,62,1,0,2,0,0,3,0,2010,2809
959,56,1,4,2,10,-82,69,0,2010,2803
200794,62,1,4,2,17,-133,115,1,2010,2781
2045,56,1,4,3,24,119,214,1,2010,2764
2744,62,1,9,2,3,-30,4,0,2010,2744
2045,56,1,4,3,24,-130,211,1,2010,2728
255,56,1,4,2,11,-97,52,0,2010,2700
959,56,1,9,2,4,43,22,1,2010,2678
101114,62,1,4,3,24,-144,203,0,2010,2659
255,56,1,4,3,23,-232,6,0,2010,2642
200794,62,1,0,2,2,28,9,0,2010,2622
2045,56,1,4,3,22,-224,11,0,2010,2612
1952,62,1,4,2,23,-160,170,0,2010,2595
255,56,1,15,2,1,15,12,1,2010,2587
1952,62,1,4,3,23,233,9,1,2010,2546
2202,56,1,4,3,23,233,4,0,2010,2536
200794,62,1,14,2,1,10,1,1,2010,2523
1905,62,1,4,2,20,201,45,0,2010,2493
2744,62,1,7,2,0,9,-1,1,2010,2489
2744,62,1,0,2,1,-16,7,1,2010,2462
101112,56,1,4,3,24,58,238,0,2010,2447
959,56,1,4,3,24,28,239,0,2010,2434
1952,62,1,4,3,22,-223,25,0,2010,2416
101112,56,1,4,2,4,36,22,0,2010,2409
101114,62,1,4,3,24,-147,197,0,2010,2392
101112,56,1,0,2,1,17,0,1,2010,2384
2202,56,1,4,2,19,177,75,0,2010,2363
200794,62,1,0,2,2,21,17,0,2010,2312
200794,62,1,0,2,1,-8,14,0,2010,2309
959,56,1,4,2,10,47,91,1,2010,2296
101139,62,1,4,2,22,-105,195,1,2010,2251
101124,56,1,4,2,9,2,96,0,2010,2240
101124,56,1,3,2,3,-27,14,1,2010,2192
1905,62,1,4,2,3,26,19,0,2010,2168
201178,62,1,19,2,0,1,4,0,2010,2167
201178,62,1,19,2,1,9,6,1,2010,2167
201609,56,1,4,2,13,47,131,1,2010,2161
201178,62,1,4,3,30,163,257,0,2010,2160
1905,62,2,4,2,9,95,12,1,2010,2135
101124,56,2,24,2,7,69,33,0,2010,2122
202330,62,2,3,2,1,-13,9,1,2010,2116
1905,62,2,4,2,22,218,56,0,2010,2087
201162,56,2,4,3,24,168,179,1,2010,2075
201178,62,2,18,2,5,18,48,1,2010,2060
201609,56,2,0,2,2,-27,-2,0,2010,2049
202330,62,2,3,2,1,0,17,1,2010,2044
101112,56,2,4,3,23,-45,235,1,2010,2026
2735,56,2,5,2,2,1,20,1,2010,2001
201609,56,2,0,2,2,-21,14,0,2010,1974
1905,62,2,0,2,2,21,11,0,2010,1968
2744,62,2,4,2,13,113,74,0,2010,1956
201577,56,2,12,2,6,2,69,0,2010,1929
2744,62,2,0,2,2,-23,6,1,2010,1908
201609,56,2,3,2,1,-8,9,1,2010,1884
2744,62,2,0,2,2,-21,9,0,2010,1865
201609,56,2,3,2,1,-8,6,1,2010,1861
2045,56,2,4,3,24,59,241,1,2010,1854
200794,62,2,20,2,10,77,77,1,2010,1835
201577,56,2,12,2,6,26,60,0,2010,1823
2744,62,2,4,2,6,-46,44,0,2010,1805
2045,56,2,4,2,12,-103,75,0,2010,1787
2045,56,2,4,2,22,207,78,0,2010,1784
2202,56,2,10,2,4,-18,44,1,2010,1775
200794,62,2,4,2,16,166,9,0,2010,1749
101124,56,2,4,2,18,-11,183,1,2010,1736
101114,62,2,0,2,1,-11,4,0,2010,1721
2744,62,2,0,2,1,-15,12,0,2010,1719
959,56,2,4,2,22,138,172,0,2010,1705
101124,56,2,0,2,0,-1,-3,0,2010,1701
2744,62,2,0,2,1,-13,11,1,2010,1693
202330,62,2,4,3,23,-232,3,0,2010,1674
202330,62,2,4,3,24,-221,96,0,2010,1666
2202,56,2,23,2,1,-11,3,1,2010,1657
1952,62,2,4,2,21,-174,123,0,2010,1643
1952,62,2,4,2,22,165,160,0,2010,1633
2202,56,2,0,2,1,-10,7,1,2010,1626
101114,62,2,4,2,6,50,37,0,2010,1607
2744,62,2,4,2,11,-67,88,0,2010,1603
101124,56,2,4,2,19,6,190,0,2010,1593
200794,62,2,4,2,17,10,175,1,2010,1578
255,56,2,4,2,8,34,82,0,2010,1559
2202,56,2,4,2,22,122,187,0,2010,1530
2744,62,2,4,2,3,-32,-6,0,2010,1511
200794,62,2,0,2,1,-15,0,1,2010,1510
101112,56,2,4,3,24,29,246,0,2010,1497
2202,56,2,4,3,23,-123,206,1,2010,1469
2744,62,2,4,2,17,-46,170,0,2010,1445
2202,56,2,14,2,0,4,4,1,2010,1440
101114,62,3,4,2,17,58,164,0,2010,1428
2045,56,3,4,3,25,18,252,0,2010,1409
201577,56,3,0,2,2,23,11,1,2010,1406
1952,62,3,4,2,19,-43,192,0,2010,1395
2202,56,3,9,2,12,103,77,0,2010,1375
2202,56,3,4,3,23,231,15,0,2010,1353
101114,62,3,4,2,3,13,30,0,2010,1323
200794,62,3,0,2,0,-3,-1,1,2010,1322
200794,62,3,0,2,0,-3,8,1,2010,1284
200794,62,3,0,2,2,29,0,1,2010,1244
201577,56,3,12,2,7,72,1,0,2010,1220
1952,62,3,4,2,17,162,75,1,2010,1212
959,56,3,3,2,4,43,7,1,2010,1199
1952,62,3,24,2,18,155,94,0,2010,1166
959,56,3,4,3,24,-89,228,1,2010,1153
2744,62,3,0,2,1,-13,0,1,2010,1135
255,56,3,4,2,19,-122,153,0,2010,1116
101124,56,3,7,2,0,-4,3,1,2010,1084
1905,62,3,4,2,19,-172,88,0,2010,1069
2202,56,3,4,2,19,-81,181,1,2010,1062
959,56,3,4,3,24,155,192,0,2010,1034
101114,62,3,4,3,24,168,178,1,2010,1008
101112,56,3,4,3,24,129,209,0,2010,973
1905,62,3,4,3,24,230,86,1,2010,956
101114,62,3,7,2,1,7,11,1,2010,933
101112,56,3,4,3,24,80,233,1,2010,896
1905,62,3,7,2,0,7,3,1,2010,882
101139,62,3,0,2,2,23,11,0,2010,845
101139,62,3,4,3,24,226,91,0,2010,812
101112,56,3,4,3,24,78,228,0,2010,796
101139,62,3,4,2,4,1,45,0,2010,783
201162,56,3,4,3,24,-155,186,0,2010,776
101124,56,3,0,2,1,-11,12,1,2010,773
201609,56,3,0,2,1,15,0,1,2010,749
1905,62,3,0,2,2,20,9,1,2010,725
201162,56,4,0,2,2,-8,26,0,2010,691
201609,56,4,4,2,23,0,231,0,2010,680
1922,62,4,4,2,19,-34,190,1,2010,660
201162,56,4,4,3,23,226,78,0,2010,639
1905,62,4,0,2,2,29,6,0,2010,617
101124,56,4,0,2,1,1,14,0,2010,606
201162,56,4,0,2,2,0,28,0,2010,600
101124,56,4,3,2,3,-4,30,1,2010,581
1905,62,4,4,2,18,141,113,0,2010,565
101124,56,4,0,2,1,10,1,1,2010,560
2744,62,4,4,2,14,130,53,0,2010,542
101114,62,4,4,2,2,0,23,0,2010,515
101114,62,4,4,2,11,-11,110,0,2010,490
200794,62,4,12,2,3,1,31,1,2010,486
201609,56,4,9,2,7,-76,14,0,2010,464
202330,62,4,24,2,4,43,14,0,2010,452
101112,56,4,4,3,24,166,184,0,2010,443
202330,62,4,0,2,1,12,-2,1,2010,428
2744,62,4,10,2,6,47,42,1,2010,392
1952,62,4,4,3,24,-4,247,0,2010,363
959,56,4,16,2,20,200,30,1,2010,339
2744,62,4,24,2,3,-30,11,1,2010,317
101114,62,4,4,2,16,-163,44,1,2010,287
255,56,4,4,2,18,4,184,1,2010,259
1952,62,4,4,3,24,-228,88,0,2010,241
2045,56,4,4,3,24,181,172,0,2010,227
255,56,4,19,2,2,20,7,1,2010,225
2744,62,4,9,2,9,-76,55,1,2010,201
2202,56,4,4,3,24,225,89,1,2010,164
2744,62,4,4,2,13,-59,116,0,2010,124
1952,62,4,16,2,9,92,9,1,2010,119
101112,56,4,4,2,17,-123,129,1,2010,97
1905,62,4,3,2,2,-2,20,1,2010,76
1952,62,4,4,3,23,230,31,0,2010,47
101179,62,4,4,2,21,133,165,1,2010,32
201609,56,4,4,3,23,-106,213,0,2010,13
101122,54,1,4,2,16,166,34,1,2010,2865
1536,66,1,11,2,14,-146,23,0,2010,2845
101122,54,1,4,3,25,94,241,1,2010,2838
2399,54,1,4,3,26,193,184,0,2010,2809
2399,54,1,15,2,0,-5,1,1,2010,2802
1737,66,1,0,2,1,13,7,1,2010,2786
101122,54,1,4,3,25,174,190,0,2010,2775
201571,66,1,4,2,19,59,187,0,2010,2767
201571,66,1,0,2,0,-7,6,0,2010,2759
1737,66,1,0,2,0,-7,3,1,2010,2756
201954,54,1,10,2,5,-2,56,0,2010,2745
2222,66,1,0,2,0,-7,7,0,2010,2739
101122,54,1,4,3,22,-228,9,0,2010,2729
201177,54,1,19,2,0,0,7,0,2010,2728
201571,66,1,3,2,1,15,9,1,2010,2717
2399,54,1,0,2,1,17,4,0,2010,2696
1536,66,1,3,2,1,-10,6,1,2010,2688
201954,54,1,4,2,12,103,77,0,2010,2666
201579,54,1,14,2,0,2,7,1,2010,2645
201945,66,1,17,2,7,12,77,1,2010,2621
201954,54,1,0,2,1,17,0,1,2010,2604
201571,66,1,4,2,16,154,55,0,2010,2583
101122,54,1,3,2,1,-5,11,0,2010,2571
201945,66,1,4,2,19,195,6,1,2010,2562
201579,54,1,4,2,19,24,194,1,2010,2528
2222,66,1,4,2,5,53,23,0,2010,2512
2564,66,1,12,2,5,58,11,1,2010,2507
101122,54,1,4,3,25,212,149,1,2010,2484
201579,54,1,4,2,3,-23,23,0,2010,2454
2399,54,1,4,2,21,162,135,0,2010,2428
2564,66,1,4,3,25,43,254,0,2010,2415
1899,54,1,4,3,23,239,15,0,2010,2399
2564,66,1,4,3,26,88,246,1,2010,2391
201954,54,1,4,3,25,185,181,1,2010,2372
2222,66,1,3,2,1,-11,9,1,2010,2351
101122,54,1,4,2,16,51,160,0,2010,2343
1536,66,1,0,2,1,6,9,1,2010,2319
201954,54,1,17,2,14,47,134,0,2010,2289
200780,54,1,4,2,16,132,105,1,2010,2260
201954,54,1,4,2,19,40,186,0,2010,2228
201571,66,1,4,3,26,-116,242,1,2010,2187
201954,54,1,4,2,7,2,72,0,2010,2165
201571,66,1,10,2,15,119,99,0,2010,2160
2733,66,2,9,2,12,-127,22,0,2010,2143
2222,66,2,4,3,25,-89,235,1,2010,2121
101122,54,2,4,3,22,-226,23,1,2010,2096
201974,66,2,0,2,2,20,15,1,2010,2072
101122,54,2,4,3,26,-117,233,0,2010,2055
1536,66,2,4,3,25,-59,247,0,2010,2043
2564,66,2,12,2,5,6,50,1,2010,1972
101122,54,2,4,2,5,24,53,0,2010,1943
2222,66,2,4,2,19,-155,110,0,2010,1921
200748,66,2,4,2,15,-155,9,0,2010,1914
2733,66,2,0,2,1,-7,12,0,2010,1873
2205,66,2,0,2,3,-35,-13,0,2010,1871
2733,66,2,4,2,15,-133,88,0,2010,1863
200748,66,2,4,2,15,154,17,0,2010,1822
2222,66,2,37,2,0,1,4,1,2010,1820
101122,54,2,15,2,1,-12,-8,1,2010,1806
201571,66,2,0,2,2,21,11,0,2010,1787
2222,66,2,0,2,1,-8,12,0,2010,1775
200748,66,2,4,2,3,31,3,0,2010,1748
201579,54,2,4,2,3,-7,34,0,2010,1706
201946,54,2,13,2,2,16,-18,1,2010,1704
2399,54,2,4,3,25,-90,239,1,2010,1683
201571,66,2,4,2,21,-93,189,1,2010,1670
202331,54,2,4,2,15,149,31,1,2010,1659
2399,54,2,4,3,26,-157,208,0,2010,1623
202331,54,2,4,3,23,233,14,1,2010,1584
2222,66,2,4,2,19,-198,1,1,2010,1565
201946,54,2,14,2,0,-8,3,1,2010,1549
201945,66,2,23,2,1,-13,4,1,2010,1532
201974,66,2,14,2,0,-6,0,1,2010,1509
201571,66,2,3,2,1,1,14,1,2010,1472
201954,54,2,4,3,26,18,261,0,2010,1447
2399,54,2,4,3,32,-119,306,0,2010,1440
2222,66,3,0,2,1,13,9,1,2010,1427
1737,66,3,12,2,3,21,34,0,2010,1415
201579,54,3,5,2,1,17,0,0,2010,1397
101122,54,3,4,2,20,81,184,0,2010,1387
201177,54,3,19,2,0,7,4,1,2010,1385
2564,66,3,4,3,26,159,206,0,2010,1361
101122,54,3,3,2,1,-5,9,1,2010,1341
1737,66,3,4,2,17,-54,162,0,2010,1326
201954,54,3,4,2,3,34,9,0,2010,1317
1536,66,3,4,2,12,-120,31,1,2010,1312
2399,54,3,4,3,22,-229,11,0,2010,1285
201177,54,3,21,2,1,7,9,1,2010,1282
2564,66,3,4,2,11,-10,119,1,2010,1268
201954,54,3,4,2,10,40,102,0,2010,1245
201177,54,3,21,2,1,1,14,1,2010,1243
101122,54,3,0,2,1,17,7,1,2010,1211
2222,66,3,4,2,18,95,159,0,2010,1194
2399,54,3,4,3,22,-229,15,1,2010,1185
101122,54,3,4,3,25,-75,247,0,2010,1158
1536,66,3,4,2,20,110,176,0,2010,1150
201579,54,3,4,2,6,28,60,0,2010,1134
2222,66,3,3,2,2,18,9,1,2010,1131
2222,66,3,3,2,0,-4,3,1,2010,1098
201177,54,3,6,2,1,9,6,1,2010,1078
1536,66,3,0,2,2,-19,20,0,2010,1062
1536,66,3,0,2,0,-8,3,0,2010,1060
2205,66,3,19,2,0,-2,-2,0,2010,1059
2399,54,3,4,3,26,31,268,0,2010,1045
2564,66,3,0,2,1,17,1,1,2010,1032
2551,54,3,4,2,13,23,129,1,2010,1013
1536,66,3,0,2,2,-19,23,0,2010,987
202331,54,3,4,3,25,-144,208,0,2010,978
1536,66,3,4,3,24,-234,56,0,2010,966
2564,66,3,4,3,25,159,200,0,2010,951
101122,54,3,4,3,26,0,265,1,2010,930
200748,66,3,3,2,2,13,20,1,2010,911
